filepath,label,phase,group_id,filename
C:\Users\laura\OneDrive\Documenti\UNIVCA\TERZO ANNO\TIROCINIO\MP-IDB-The-Malaria-Parasite-Image-Database-for-Image-Processing-and-Analysis\Falciparum\crops\R\1307210661-0001-R_0.png,R,R,1307210661,1307210661-0001-R_0.png
C:\Users\laura\OneDrive\Documenti\UNIVCA\TERZO ANNO\TIROCINIO\MP-IDB-The-Malaria-Parasite-Image-Database-for-Image-Processing-and-Analysis\Falciparum\crops\R\1307210661-0002-R_0.png,R,R,1307210661,1307210661-0002-R_0.png
C:\Users\laura\OneDrive\Documenti\UNIVCA\TERZO ANNO\TIROCINIO\MP-IDB-The-Malaria-Parasite-Image-Database-for-Image-Processing-and-Analysis\Falciparum\crops\R\1307210661-0003-R_0.png,R,R,1307210661,1307210661-0003-R_0.png
C:\Users\laura\OneDrive\Documenti\UNIVCA\TERZO ANNO\TIROCINIO\MP-IDB-The-Malaria-Parasite-Image-Database-for-Image-Processing-and-Analysis\Falciparum\crops\R\1307210661-0004-R_0.png,R,R,1307210661,1307210661-0004-R_0.png
C:\Users\laura\OneDrive\Documenti\UNIVCA\TERZO ANNO\TIROCINIO\MP-IDB-The-Malaria-Parasite-Image-Database-for-Image-Processing-and-Analysis\Falciparum\crops\R\1307210661-0005-R_0.png,R,R,1307210661,1307210661-0005-R_0.png
C:\Users\laura\OneDrive\Documenti\UNIVCA\TERZO ANNO\TIROCINIO\MP-IDB-The-Malaria-Parasite-Image-Database-for-Image-Processing-and-Analysis\Falciparum\crops\R\1307210661-0006-R_0.png,R,R,1307210661,1307210661-0006-R_0.png
C:\Users\laura\OneDrive\Documenti\UNIVCA\TERZO ANNO\TIROCINIO\MP-IDB-The-Malaria-Parasite-Image-Database-for-Image-Processing-and-Analysis\Falciparum\crops\R\1307210661-0007-R_0.png,R,R,1307210661,1307210661-0007-R_0.png
C:\Users\laura\OneDrive\Documenti\UNIVCA\TERZO ANNO\TIROCINIO\MP-IDB-The-Malaria-Parasite-Image-Database-for-Image-Processing-and-Analysis\Falciparum\crops\R\1307210661-0008-R_0.png,R,R,1307210661,1307210661-0008-R_0.png
C:\Users\laura\OneDrive\Documenti\UNIVCA\TERZO ANNO\TIROCINIO\MP-IDB-The-Malaria-Parasite-Image-Database-for-Image-Processing-and-Analysis\Falciparum\crops\R\1307210661-0009-R_0.png,R,R,1307210661,1307210661-0009-R_0.png
C:\Users\laura\OneDrive\Documenti\UNIVCA\TERZO ANNO\TIROCINIO\MP-IDB-The-Malaria-Parasite-Image-Database-for-Image-Processing-and-Analysis\Falciparum\crops\R\1307210661-0010-R_0.png,R,R,1307210661,1307210661-0010-R_0.png
C:\Users\laura\OneDrive\Documenti\UNIVCA\TERZO ANNO\TIROCINIO\MP-IDB-The-Malaria-Parasite-Image-Database-for-Image-Processing-and-Analysis\Falciparum\crops\R\1405022890-0001-R_0.png,R,R,1405022890,1405022890-0001-R_0.png
C:\Users\laura\OneDrive\Documenti\UNIVCA\TERZO ANNO\TIROCINIO\MP-IDB-The-Malaria-Parasite-Image-Database-for-Image-Processing-and-Analysis\Falciparum\crops\R\1405022890-0002-R_0.png,R,R,1405022890,1405022890-0002-R_0.png
C:\Users\laura\OneDrive\Documenti\UNIVCA\TERZO ANNO\TIROCINIO\MP-IDB-The-Malaria-Parasite-Image-Database-for-Image-Processing-and-Analysis\Falciparum\crops\R\1405022890-0003-R_0.png,R,R,1405022890,1405022890-0003-R_0.png
C:\Users\laura\OneDrive\Documenti\UNIVCA\TERZO ANNO\TIROCINIO\MP-IDB-The-Malaria-Parasite-Image-Database-for-Image-Processing-and-Analysis\Falciparum\crops\R\1405022890-0004-R_0.png,R,R,1405022890,1405022890-0004-R_0.png
C:\Users\laura\OneDrive\Documenti\UNIVCA\TERZO ANNO\TIROCINIO\MP-IDB-The-Malaria-Parasite-Image-Database-for-Image-Processing-and-Analysis\Falciparum\crops\R\1405022890-0005-R_0.png,R,R,1405022890,1405022890-0005-R_0.png
C:\Users\laura\OneDrive\Documenti\UNIVCA\TERZO ANNO\TIROCINIO\MP-IDB-The-Malaria-Parasite-Image-Database-for-Image-Processing-and-Analysis\Falciparum\crops\R\1405022890-0006-R_0.png,R,R,1405022890,1405022890-0006-R_0.png
C:\Users\laura\OneDrive\Documenti\UNIVCA\TERZO ANNO\TIROCINIO\MP-IDB-The-Malaria-Parasite-Image-Database-for-Image-Processing-and-Analysis\Falciparum\crops\R\1408161544-0001-S_R_1.png,R,R,1408161544,1408161544-0001-S_R_1.png
C:\Users\laura\OneDrive\Documenti\UNIVCA\TERZO ANNO\TIROCINIO\MP-IDB-The-Malaria-Parasite-Image-Database-for-Image-Processing-and-Analysis\Falciparum\crops\R\1408161544-0002-R_S_0.png,R,R,1408161544,1408161544-0002-R_S_0.png
C:\Users\laura\OneDrive\Documenti\UNIVCA\TERZO ANNO\TIROCINIO\MP-IDB-The-Malaria-Parasite-Image-Database-for-Image-Processing-and-Analysis\Falciparum\crops\R\1408161544-0003-R_S_0.png,R,R,1408161544,1408161544-0003-R_S_0.png
C:\Users\laura\OneDrive\Documenti\UNIVCA\TERZO ANNO\TIROCINIO\MP-IDB-The-Malaria-Parasite-Image-Database-for-Image-Processing-and-Analysis\Falciparum\crops\R\1408290968-0001-R_0.png,R,R,1408290968,1408290968-0001-R_0.png
C:\Users\laura\OneDrive\Documenti\UNIVCA\TERZO ANNO\TIROCINIO\MP-IDB-The-Malaria-Parasite-Image-Database-for-Image-Processing-and-Analysis\Falciparum\crops\R\1408290968-0002-R_0.png,R,R,1408290968,1408290968-0002-R_0.png
C:\Users\laura\OneDrive\Documenti\UNIVCA\TERZO ANNO\TIROCINIO\MP-IDB-The-Malaria-Parasite-Image-Database-for-Image-Processing-and-Analysis\Falciparum\crops\R\1408290968-0003-R_0.png,R,R,1408290968,1408290968-0003-R_0.png
C:\Users\laura\OneDrive\Documenti\UNIVCA\TERZO ANNO\TIROCINIO\MP-IDB-The-Malaria-Parasite-Image-Database-for-Image-Processing-and-Analysis\Falciparum\crops\R\1409171742-0001-R_0.png,R,R,1409171742,1409171742-0001-R_0.png
